,0
2998,0
2999,1
3000,1
3001,1
3002,0
3003,0
3004,0
3005,0
3006,1
3007,1
3008,1
3009,1
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,1
3017,0
3018,0
3019,0
3020,1
3021,0
3022,1
3023,0
3024,1
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,0
3032,0
3033,1
3034,0
3035,1
3036,0
3037,1
3038,0
3039,0
3040,0
3041,1
3042,1
3043,0
3044,0
3045,0
3046,0
3047,1
3048,0
3049,1
3050,1
3051,1
3052,1
3053,0
3054,1
3055,0
3056,1
3057,1
3058,0
3059,0
3060,0
3061,0
3062,1
3063,1
3064,1
3065,1
3066,0
3067,0
3068,1
3069,0
3070,0
3071,0
3072,0
3073,1
3074,1
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,1
3088,0
3089,1
3090,0
3091,0
3092,1
3093,1
3094,1
3095,1
3096,0
3097,1
3098,1
3099,0
3100,0
3101,0
3102,0
3103,1
3104,0
3105,1
3106,0
3107,1
3108,1
3109,0
3110,1
3111,0
3112,0
3113,0
3114,1
3115,1
3116,1
3117,0
3118,0
3119,1
3120,0
3121,0
3122,1
3123,1
3124,1
3125,1
3126,0
3127,0
3128,0
3129,1
3130,1
3131,0
3132,1
3133,1
3134,1
3135,1
3136,1
3137,0
3138,0
3139,1
3140,0
3141,0
3142,1
3143,1
3144,0
3145,0
3146,1
3147,1
3148,1
3149,1
3150,1
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,1
3158,0
3159,0
3160,0
3161,1
3162,0
3163,0
3164,0
3165,1
3166,0
3167,0
3168,1
3169,1
3170,0
3171,0
3172,1
3173,0
3174,1
3175,0
3176,1
3177,0
3178,0
3179,0
3180,0
3181,1
3182,0
3183,1
3184,0
3185,1
3186,1
3187,0
3188,0
3189,0
3190,1
3191,0
3192,0
3193,1
3194,0
3195,1
3196,1
3197,0
3198,1
3199,0
3200,1
3201,1
3202,0
3203,0
3204,1
3205,1
3206,1
3207,1
3208,0
3209,0
3210,1
3211,0
3212,1
3213,0
3214,1
3215,0
3216,1
3217,1
3218,1
3219,0
3220,1
3221,0
3222,0
3223,1
3224,0
3225,1
3226,0
3227,0
3228,1
3229,1
3230,0
3231,0
3232,0
3233,1
3234,1
3235,0
3236,0
3237,1
3238,1
3239,1
3240,0
3241,0
3242,1
3243,0
3244,0
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,1
3254,1
3255,0
3256,1
3257,1
3258,0
3259,0
3260,1
3261,0
3262,0
3263,0
3264,0
3265,1
3266,0
3267,0
3268,0
3269,1
3270,0
3271,1
3272,1
3273,0
3274,0
3275,0
3276,1
3277,0
3278,1
3279,0
3280,0
3281,1
3282,0
3283,0
3284,1
3285,0
3286,0
3287,0
3288,0
3289,0
3290,1
3291,1
3292,1
3293,1
3294,1
3295,1
3296,0
3297,0
3298,0
3299,1
3300,0
3301,1
3302,1
3303,0
3304,1
3305,1
3306,0
3307,0
3308,1
3309,0
3310,0
3311,1
3312,1
3313,1
3314,1
3315,1
3316,0
3317,1
3318,0
3319,0
3320,1
3321,1
3322,1
3323,1
3324,1
3325,0
3326,0
3327,0
3328,1
3329,0
3330,0
3331,1
3332,0
3333,1
3334,0
3335,0
3336,1
3337,1
3338,0
3339,0
3340,1
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,1
3348,0
3349,0
3350,1
3351,1
3352,0
3353,1
3354,0
3355,1
3356,0
3357,0
3358,0
3359,1
3360,0
3361,1
3362,1
3363,1
3364,1
3365,0
3366,0
3367,0
3368,1
3369,0
3370,0
3371,0
3372,0
3373,1
3374,0
3375,1
3376,0
3377,0
3378,0
3379,0
3380,0
3381,1
3382,0
3383,1
3384,0
3385,0
3386,1
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,1
3395,0
3396,0
3397,0
3398,1
3399,1
3400,0
3401,0
3402,1
3403,1
3404,0
3405,0
3406,1
3407,1
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,1
3417,1
3418,0
3419,0
3420,1
3421,0
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,0
3430,0
3431,1
3432,1
3433,1
3434,0
3435,0
3436,0
3437,1
3438,0
3439,0
3440,0
3441,0
3442,1
3443,0
3444,0
3445,0
3446,1
3447,1
3448,0
3449,1
3450,1
3451,0
3452,1
3453,0
3454,0
3455,0
3456,0
3457,0
3458,1
3459,1
3460,0
3461,1
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,1
3469,0
3470,0
3471,0
3472,1
3473,0
3474,1
3475,1
3476,0
3477,1
3478,0
3479,1
3480,1
3481,1
3482,0
3483,0
3484,0
3485,0
3486,1
3487,1
3488,1
3489,1
3490,0
3491,0
3492,0
3493,0
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,0
3501,0
3502,1
3503,0
3504,1
3505,0
3506,0
3507,0
3508,0
3509,0
3510,1
3511,0
3512,1
3513,1
3514,0
3515,0
3516,0
3517,0
3518,1
3519,1
3520,0
3521,0
3522,1
3523,0
3524,1
3525,0
3526,1
3527,1
3528,0
3529,0
3530,0
3531,1
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,0
3541,1
3542,1
3543,1
3544,0
3545,0
3546,1
3547,1
3548,0
3549,1
3550,0
3551,0
3552,1
3553,1
3554,0
3555,0
3556,1
3557,1
3558,1
3559,0
3560,1
3561,0
3562,1
3563,0
3564,1
3565,0
3566,1
3567,0
3568,0
3569,1
3570,1
3571,0
3572,0
3573,1
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,1
3583,0
3584,0
3585,0
3586,1
3587,0
3588,1
3589,0
3590,1
3591,0
3592,1
3593,0
3594,1
3595,0
3596,0
3597,0
3598,1
3599,0
3600,1
3601,0
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,1
3610,0
3611,0
3612,1
3613,0
3614,1
3615,1
3616,0
3617,1
3618,0
3619,0
3620,0
3621,1
3622,1
3623,1
3624,0
3625,0
3626,1
3627,0
3628,0
3629,0
3630,0
3631,0
3632,0
3633,0
3634,0
3635,0
3636,0
3637,1
3638,0
3639,0
3640,0
3641,1
3642,1
3643,1
3644,0
3645,0
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,1
3653,0
3654,0
3655,1
3656,0
3657,0
3658,0
3659,0
3660,0
3661,1
3662,0
3663,0
3664,0
3665,0
3666,1
3667,0
3668,0
3669,1
3670,1
3671,0
3672,0
3673,1
3674,0
3675,1
3676,0
3677,0
3678,0
3679,0
3680,0
3681,1
3682,1
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,1
3692,0
3693,1
3694,1
3695,0
3696,1
3697,0
3698,0
3699,0
3700,1
3701,1
3702,0
3703,0
3704,1
3705,0
3706,0
3707,1
3708,1
3709,0
3710,1
3711,0
3712,0
3713,1
3714,0
3715,1
3716,0
3717,1
3718,1
3719,1
3720,0
3721,1
3722,0
3723,1
3724,1
3725,1
3726,0
3727,0
3728,1
3729,0
3730,1
3731,1
3732,0
3733,1
3734,0
3735,0
3736,0
3737,1
3738,1
3739,0
3740,0
3741,1
3742,0
3743,0
3744,0
3745,0
3746,1
3747,0
3748,0
3749,1
3750,0
3751,0
3752,0
3753,1
3754,0
3755,1
3756,1
3757,1
3758,1
3759,0
3760,1
3761,1
3762,1
3763,0
3764,1
3765,0
3766,1
3767,0
3768,0
3769,0
3770,1
3771,1
3772,1
3773,0
3774,0
3775,0
3776,0
3777,1
3778,1
3779,1
3780,0
3781,1
3782,0
3783,0
3784,1
3785,1
3786,1
3787,1
3788,0
3789,1
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,1
3797,1
3798,1
3799,0
3800,1
3801,0
3802,1
3803,1
3804,0
3805,1
3806,1
3807,0
3808,0
3809,0
3810,1
3811,0
3812,1
3813,1
3814,1
3815,1
3816,0
3817,1
3818,1
3819,0
3820,0
3821,1
3822,1
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,1
3832,1
3833,1
3834,1
3835,0
3836,1
3837,1
3838,0
3839,1
3840,0
3841,1
3842,0
3843,1
3844,0
3845,1
3846,1
3847,0
3848,0
3849,1
3850,1
3851,1
3852,0
3853,0
3854,1
3855,0
3856,0
3857,0
3858,1
3859,0
3860,1
3861,1
3862,0
3863,0
3864,1
3865,0
3866,1
3867,0
3868,0
3869,1
3870,0
3871,0
3872,1
3873,1
3874,1
3875,1
3876,0
3877,1
3878,1
3879,1
3880,1
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,1
3893,0
3894,0
3895,0
3896,0
3897,1
3898,1
3899,1
3900,1
3901,0
3902,1
3903,0
3904,1
3905,0
3906,0
3907,1
3908,0
3909,0
3910,1
3911,0
3912,1
3913,0
3914,1
3915,0
3916,1
3917,0
3918,1
3919,1
3920,1
3921,1
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,1
3929,1
3930,0
3931,0
3932,0
3933,1
3934,0
3935,0
3936,0
3937,1
3938,0
3939,1
3940,1
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,0
3952,0
3953,0
3954,0
3955,0
3956,1
3957,1
3958,1
3959,1
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,1
3970,1
3971,0
3972,0
3973,0
3974,1
3975,1
3976,1
3977,0
3978,0
3979,1
3980,0
3981,1
3982,0
3983,0
3984,0
3985,0
3986,1
3987,1
3988,1
3989,0
3990,0
3991,0
3992,1
3993,0
3994,0
3995,1
3996,1
3997,0
3998,1
3999,1
4000,1
4001,1
4002,0
4003,1
4004,1
4005,0
4006,0
4007,1
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4020,1
4021,1
4022,1
4023,1
4024,0
4025,0
4026,0
4027,1
4028,0
4029,1
4030,0
4031,0
4032,1
4033,0
4034,0
4035,1
4036,0
4037,0
4038,0
4039,0
4040,0
4041,1
4042,0
4043,1
4044,0
4045,1
4046,0
4047,0
4048,1
4049,0
4050,1
4051,0
4052,0
4053,1
4054,1
4055,1
4056,1
4057,0
4058,0
4059,0
4060,1
4061,0
4062,0
4063,1
4064,1
4065,1
4066,1
4067,0
4068,0
4069,1
4070,1
4071,0
4072,0
4073,1
4074,0
4075,0
4076,1
4077,0
4078,0
4079,0
4080,0
4081,1
4082,1
4083,0
4084,0
4085,0
4086,0
4087,0
4088,1
4089,0
4090,0
4091,1
4092,1
4093,0
4094,0
4095,1
4096,0
4097,1
4098,1
4099,1
4100,0
4101,0
4102,1
4103,1
4104,0
4105,0
4106,0
4107,0
4108,0
4109,1
4110,1
4111,0
4112,0
4113,0
4114,0
4115,1
4116,1
4117,0
4118,1
4119,1
4120,0
4121,0
4122,1
4123,1
4124,1
4125,1
4126,0
4127,0
4128,1
4129,0
4130,0
4131,1
4132,0
4133,1
4134,0
4135,1
4136,1
4137,0
4138,0
4139,1
4140,1
4141,1
4142,0
4143,0
4144,0
4145,0
4146,1
4147,0
4148,0
4149,1
4150,1
4151,1
4152,1
4153,1
4154,0
4155,1
4156,1
4157,0
4158,1
4159,0
4160,1
4161,1
4162,0
4163,1
4164,0
4165,0
4166,0
4167,1
4168,1
4169,0
4170,1
4171,0
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,1
4180,0
4181,1
4182,0
4183,0
4184,1
4185,0
4186,1
4187,0
4188,1
4189,0
4190,1
4191,0
4192,0
4193,0
4194,0
4195,1
4196,1
4197,0
4198,1
4199,1
4200,0
4201,1
4202,0
4203,0
4204,0
4205,1
4206,0
4207,1
4208,0
4209,1
4210,1
4211,0
4212,0
4213,0
4214,0
4215,1
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,1
4229,0
4230,1
4231,1
4232,1
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,1
4240,1
4241,0
4242,1
4243,1
4244,0
4245,0
4246,1
4247,1
4248,0
4249,1
4250,1
4251,0
4252,1
4253,0
4254,0
4255,1
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,1
4263,1
4264,1
4265,1
4266,1
4267,0
4268,1
4269,0
4270,1
4271,1
4272,1
4273,1
4274,1
4275,1
4276,0
4277,0
4278,1
4279,0
4280,0
4281,0
4282,0
4283,1
4284,0
4285,1
4286,1
4287,1
4288,1
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,1
4296,0
4297,1
4298,1
4299,0
4300,0
4301,0
4302,1
4303,0
4304,0
4305,1
4306,0
4307,1
4308,1
4309,0
4310,0
4311,0
4312,1
4313,0
4314,0
4315,1
4316,1
4317,0
4318,0
4319,0
4320,0
4321,0
4322,1
4323,1
4324,1
4325,0
4326,0
4327,0
4328,0
4329,0
4330,1
4331,0
4332,0
4333,0
4334,1
4335,0
4336,1
4337,1
4338,0
4339,1
4340,1
4341,1
4342,0
4343,1
4344,0
4345,0
4346,1
4347,1
4348,0
4349,1
4350,1
4351,0
4352,0
4353,0
4354,1
4355,0
4356,0
4357,0
4358,1
4359,0
4360,0
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,1
4368,0
4369,1
4370,0
4371,0
4372,1
4373,0
4374,1
4375,0
4376,0
4377,1
4378,0
4379,1
4380,1
4381,0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,1
4388,1
4389,0
4390,0
4391,0
4392,1
4393,0
4394,1
4395,1
4396,1
4397,0
4398,1
4399,0
4400,0
4401,0
4402,1
4403,0
4404,0
4405,0
4406,0
4407,0
4408,1
4409,0
4410,0
4411,1
4412,0
4413,0
4414,0
4415,1
4416,0
4417,0
4418,1
4419,1
4420,0
4421,0
4422,1
4423,1
4424,0
4425,1
4426,1
4427,0
4428,0
4429,0
4430,1
4431,0
4432,1
4433,0
4434,0
4435,0
4436,0
4437,1
4438,0
4439,1
4440,1
4441,1
4442,0
4443,0
4444,0
4445,0
4446,1
4447,0
4448,1
4449,1
4450,0
4451,0
4452,0
4453,1
4454,0
4455,0
4456,0
4457,0
4458,1
4459,0
4460,1
4461,0
4462,0
4463,0
4464,1
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,1
4472,0
4473,0
4474,0
4475,1
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,1
4483,1
4484,1
4485,1
4486,1
4487,1
4488,1
4489,0
4490,0
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,0
4498,0
4499,1
4500,1
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,1
4508,1
4509,1
4510,1
4511,0
4512,1
4513,0
4514,1
4515,1
4516,1
4517,1
4518,1
4519,0
4520,1
4521,0
4522,0
4523,0
4524,0
4525,0
4526,0
4527,1
4528,1
4529,0
4530,0
4531,1
4532,0
4533,0
4534,0
4535,0
4536,1
4537,0
4538,0
4539,1
4540,1
4541,0
4542,1
4543,0
4544,0
4545,1
4546,1
4547,0
4548,1
4549,0
4550,0
4551,1
4552,1
4553,0
4554,1
4555,0
4556,1
4557,1
4558,1
4559,0
4560,0
4561,1
4562,1
4563,1
4564,1
4565,0
4566,1
4567,0
4568,0
4569,0
4570,0
4571,0
4572,1
4573,1
4574,1
4575,0
4576,0
4577,1
4578,1
4579,0
4580,0
4581,1
4582,1
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,1
4590,1
4591,1
4592,0
4593,0
4594,0
4595,1
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,1
4603,1
4604,1
4605,0
4606,1
4607,1
4608,1
4609,1
4610,0
4611,0
4612,0
4613,1
4614,1
4615,0
4616,1
4617,0
4618,1
4619,0
4620,1
4621,1
4622,0
4623,1
4624,1
4625,1
4626,1
4627,0
4628,0
4629,0
4630,1
4631,1
4632,0
4633,0
4634,0
4635,0
4636,0
4637,1
4638,1
4639,0
4640,1
4641,1
4642,1
4643,0
4644,0
4645,0
4646,0
4647,0
4648,1
4649,0
4650,1
4651,1
4652,0
4653,0
4654,1
4655,0
4656,1
4657,1
4658,1
4659,1
4660,1
4661,0
4662,0
4663,1
4664,1
4665,1
4666,0
4667,0
4668,0
4669,0
4670,0
4671,1
4672,0
4673,1
4674,0
4675,0
4676,1
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,1
4685,1
4686,0
4687,1
4688,0
4689,0
4690,0
4691,1
4692,1
4693,1
4694,1
4695,1
4696,0
4697,0
4698,1
4699,1
4700,1
4701,0
4702,1
4703,1
4704,1
4705,0
4706,0
4707,0
4708,0
4709,1
4710,0
4711,0
4712,1
4713,1
4714,0
4715,1
4716,1
4717,0
4718,1
4719,1
4720,1
4721,1
4722,0
4723,1
4724,0
4725,0
4726,0
4727,1
4728,0
4729,1
4730,1
4731,1
4732,1
4733,0
4734,0
4735,0
4736,1
4737,0
4738,0
4739,0
4740,1
4741,1
4742,0
4743,1
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,1
4754,0
4755,1
4756,1
4757,1
4758,0
4759,0
4760,0
4761,0
4762,0
4763,1
4764,0
4765,1
4766,0
4767,1
4768,1
4769,0
4770,0
4771,0
4772,0
4773,0
4774,1
4775,0
4776,0
4777,1
4778,0
4779,1
4780,0
4781,0
4782,0
4783,1
4784,1
4785,1
4786,1
4787,1
4788,0
4789,1
4790,1
4791,1
4792,1
4793,0
4794,1
4795,1
4796,1
4797,0
4798,1
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,0
4806,0
4807,1
4808,0
4809,1
4810,1
4811,0
4812,0
4813,0
4814,1
4815,0
4816,0
4817,0
4818,1
4819,1
4820,0
4821,1
4822,0
4823,0
4824,1
4825,1
4826,0
4827,0
4828,1
4829,1
4830,0
4831,1
4832,0
4833,1
4834,1
4835,0
4836,1
4837,0
4838,1
4839,0
4840,1
4841,0
4842,0
4843,0
4844,0
4845,1
4846,1
4847,0
4848,0
4849,0
4850,0
4851,1
4852,1
4853,0
4854,1
4855,0
4856,0
4857,0
4858,0
4859,1
4860,0
4861,1
4862,1
4863,0
4864,1
4865,0
4866,0
4867,0
4868,0
4869,1
4870,1
4871,1
4872,0
4873,1
4874,0
4875,0
4876,0
4877,1
4878,1
4879,1
4880,0
4881,1
4882,1
4883,1
4884,1
4885,1
4886,1
4887,0
4888,1
4889,0
4890,0
4891,0
4892,1
4893,0
4894,1
4895,1
4896,0
4897,0
4898,1
4899,0
4900,1
4901,1
4902,1
4903,1
4904,0
4905,1
4906,0
4907,0
4908,1
4909,0
4910,0
4911,1
4912,1
4913,1
4914,0
4915,0
4916,0
4917,0
4918,1
4919,0
4920,1
4921,0
4922,1
4923,0
4924,1
4925,0
4926,0
4927,0
4928,0
4929,1
4930,1
4931,1
4932,0
4933,0
4934,0
4935,0
4936,1
4937,0
4938,0
4939,1
4940,0
4941,1
4942,0
4943,0
4944,0
4945,0
4946,0
4947,1
4948,1
4949,0
4950,0
4951,0
4952,1
4953,0
4954,0
4955,0
4956,1
4957,1
4958,0
4959,0
4960,0
4961,1
4962,0
4963,0
4964,1
4965,1
4966,0
4967,0
4968,0
4969,1
4970,0
4971,0
4972,0
4973,0
4974,1
4975,1
4976,0
4977,0
4978,1
4979,0
4980,1
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,1
4989,0
4990,0
4991,0
4992,1
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,1
5001,0
5002,0
5003,0
5004,1
5005,0
5006,0
5007,0
5008,1
5009,0
5010,0
5011,1
5012,1
5013,1
5014,0
5015,1
5016,0
5017,0
5018,1
5019,1
5020,0
5021,1
5022,0
5023,0
5024,0
5025,1
5026,1
5027,0
5028,1
5029,1
5030,1
5031,0
5032,1
5033,0
5034,0
5035,0
5036,0
5037,0
5038,1
5039,0
5040,1
5041,0
5042,0
5043,1
5044,0
5045,0
5046,0
5047,1
5048,0
5049,1
5050,0
5051,0
5052,1
5053,1
5054,1
5055,0
5056,1
5057,1
5058,0
5059,0
5060,0
5061,1
5062,0
5063,1
5064,1
5065,0
5066,0
5067,0
5068,1
5069,0
5070,1
5071,1
5072,0
5073,1
5074,1
5075,0
5076,0
5077,1
5078,1
5079,1
5080,0
5081,0
5082,0
5083,0
5084,0
5085,1
5086,1
5087,1
5088,1
5089,0
5090,0
5091,1
5092,1
5093,1
5094,1
5095,0
5096,0
5097,1
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,1
5107,0
5108,0
5109,0
5110,0
5111,1
5112,0
5113,0
5114,0
5115,0
5116,1
5117,0
5118,1
5119,1
5120,0
5121,1
5122,1
5123,0
5124,1
5125,0
5126,1
5127,0
5128,1
5129,0
5130,1
5131,1
5132,0
5133,0
5134,0
5135,0
5136,0
5137,1
5138,0
5139,1
5140,1
5141,0
5142,0
5143,1
5144,1
5145,0
5146,1
5147,0
5148,0
5149,0
5150,1
5151,1
5152,0
5153,0
5154,1
5155,1
5156,0
5157,1
5158,0
5159,0
5160,1
5161,1
5162,0
5163,0
5164,1
5165,1
5166,0
5167,0
5168,0
5169,1
5170,0
5171,1
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,1
5180,1
5181,0
5182,0
5183,1
5184,0
5185,0
5186,1
5187,1
5188,1
5189,1
5190,0
5191,0
5192,0
5193,1
5194,0
5195,1
5196,1
5197,0
5198,1
5199,0
5200,0
5201,0
5202,1
5203,0
5204,0
5205,0
5206,0
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,0
5214,1
5215,1
5216,0
5217,0
5218,1
5219,0
5220,1
5221,1
5222,1
5223,0
5224,1
5225,1
5226,1
5227,0
5228,0
5229,0
5230,1
5231,0
5232,0
5233,0
5234,1
5235,0
5236,0
5237,1
5238,1
5239,1
5240,0
5241,0
5242,0
5243,0
5244,0
5245,1
5246,1
5247,0
5248,1
5249,0
5250,0
5251,0
5252,1
5253,1
5254,1
5255,0
5256,1
5257,0
5258,0
5259,1
5260,0
5261,1
5262,0
5263,1
5264,0
5265,0
5266,0
5267,1
5268,0
5269,1
5270,0
5271,0
5272,0
5273,0
5274,1
5275,1
5276,1
5277,0
5278,0
5279,1
5280,0
5281,0
5282,1
5283,0
5284,0
5285,1
5286,1
5287,1
5288,0
5289,1
5290,0
5291,1
5292,1
5293,1
5294,0
5295,0
5296,1
5297,0
5298,0
5299,0
5300,1
5301,1
5302,0
5303,1
5304,1
5305,0
5306,0
5307,1
5308,0
5309,0
5310,0
5311,0
5312,1
5313,1
5314,0
5315,0
5316,1
5317,1
5318,0
5319,0
5320,0
5321,1
5322,0
5323,1
5324,0
5325,0
5326,1
5327,0
5328,0
5329,0
5330,1
5331,1
5332,0
5333,1
5334,1
5335,0
5336,0
5337,1
5338,0
5339,0
5340,0
5341,0
5342,1
5343,1
5344,0
5345,1
5346,0
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5354,1
5355,1
5356,0
5357,0
5358,1
5359,0
5360,1
5361,0
5362,1
5363,0
5364,1
5365,0
5366,0
5367,0
5368,0
5369,0
5370,1
5371,0
5372,1
5373,1
5374,1
5375,0
5376,0
5377,0
5378,0
5379,1
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,1
5387,1
5388,1
5389,0
5390,1
5391,0
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,0
5399,1
5400,1
5401,0
5402,1
5403,0
5404,0
5405,0
5406,1
5407,0
5408,0
5409,0
5410,0
5411,1
5412,1
5413,0
5414,0
5415,0
5416,1
5417,0
5418,0
5419,0
5420,1
5421,0
5422,1
5423,1
5424,0
5425,1
5426,1
5427,1
5428,0
5429,0
5430,1
5431,1
5432,0
5433,1
5434,1
5435,1
5436,0
5437,0
5438,0
5439,0
5440,1
5441,0
5442,0
5443,1
5444,1
5445,0
5446,1
5447,1
5448,1
5449,1
5450,1
5451,1
5452,1
5453,0
5454,1
5455,0
5456,1
5457,0
5458,1
5459,0
5460,0
5461,0
5462,0
5463,1
5464,1
5465,0
5466,1
5467,1
5468,1
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,1
5477,1
5478,0
5479,0
5480,0
5481,0
5482,0
5483,1
5484,0
5485,1
5486,0
5487,0
5488,1
5489,1
5490,0
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,0
5498,1
5499,0
5500,0
5501,1
5502,1
5503,0
5504,1
5505,0
5506,0
5507,1
5508,1
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,1
5516,0
5517,1
5518,1
5519,0
5520,0
5521,0
5522,0
5523,1
5524,0
5525,0
5526,0
5527,1
5528,1
5529,1
5530,1
5531,0
5532,1
5533,1
5534,1
5535,0
5536,0
5537,1
5538,1
5539,1
5540,0
5541,1
5542,0
5543,1
5544,1
5545,1
5546,1
5547,1
5548,0
5549,1
5550,1
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,1
5558,0
5559,1
5560,0
5561,1
5562,0
5563,0
5564,0
5565,0
5566,1
5567,0
5568,1
5569,0
5570,1
5571,0
5572,1
5573,0
5574,0
5575,1
5576,0
5577,0
5578,0
5579,0
5580,1
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,1
5588,0
5589,1
5590,0
5591,1
5592,0
5593,0
5594,0
5595,0
5596,0
5597,1
5598,0
5599,1
5600,1
5601,0
5602,1
5603,0
5604,0
5605,1
5606,1
5607,0
5608,0
5609,1
5610,0
5611,1
5612,0
5613,0
5614,0
5615,0
5616,1
5617,0
5618,1
5619,1
5620,1
5621,0
5622,1
5623,1
5624,0
5625,0
5626,1
5627,0
5628,0
5629,0
5630,0
5631,1
5632,0
5633,1
5634,1
5635,1
5636,1
5637,1
5638,0
5639,1
5640,1
5641,1
5642,0
5643,1
5644,0
5645,0
5646,1
5647,0
5648,0
5649,0
5650,1
5651,0
5652,0
5653,1
5654,0
5655,0
5656,1
5657,0
5658,0
5659,0
5660,1
5661,0
5662,0
5663,0
5664,1
5665,1
5666,0
5667,0
5668,1
5669,1
5670,0
5671,0
5672,0
5673,0
5674,1
5675,0
5676,0
5677,1
5678,0
5679,0
5680,1
5681,1
5682,0
5683,0
5684,0
5685,1
5686,1
5687,0
5688,0
5689,0
5690,0
5691,1
5692,1
5693,1
5694,1
5695,1
5696,0
5697,0
5698,0
5699,1
5700,1
5701,0
5702,0
5703,1
5704,0
5705,0
5706,0
5707,1
5708,0
5709,0
5710,0
5711,0
5712,1
5713,1
5714,0
5715,0
5716,1
5717,1
5718,0
5719,0
5720,0
5721,0
5722,0
5723,1
5724,1
5725,1
5726,1
5727,1
5728,0
5729,1
5730,0
5731,1
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,1
5741,1
5742,1
5743,1
5744,0
5745,0
5746,1
5747,0
5748,0
5749,1
5750,0
5751,0
5752,0
5753,1
5754,0
5755,1
5756,1
5757,1
5758,1
5759,0
5760,1
5761,0
5762,0
5763,0
5764,1
5765,0
5766,0
5767,0
5768,0
5769,1
5770,0
5771,0
5772,0
5773,0
5774,0
5775,1
5776,0
5777,1
5778,1
5779,1
5780,0
5781,0
5782,1
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,1
5790,1
5791,1
5792,1
5793,0
5794,1
5795,0
5796,1
